tool,mode,threshold,t_wall,t_cpu,timeout,mc time,states,lower_bound,trans,prob,prob LP,heur_iter,info (total states:15875)
fark,y form,2.0000000000000005e-05,7.4809863567352295,20.597161811077967,False,-,12338,-,-,2.000095435061733e-05,2.0000000000000005e-05,3,-
fark,z form,2.0000000000000005e-05,10.430915355682373,31.799220882123336,False,-,11858,-,-,2.0003313019905512e-05,2.0000000000000005e-05,3,-
fark,y form,2.0000000000000005e-05,11.818372249603271,35.09488002792932,False,-,12338,-,-,2.000095435061733e-05,2.0000000000000005e-05,4,-
fark,z form,2.0000000000000005e-05,12.22192096710205,35.49181375303306,False,-,11858,-,-,2.0003313019905512e-05,2.0000000000000005e-05,4,-
fark,y form,2.0000000000000005e-05,15.558760166168213,47.20861191279255,False,-,12338,-,-,2.000095435061733e-05,2.0000000000000005e-05,5,-
fark,z form,2.0000000000000005e-05,21.52457094192505,69.25968625000678,False,-,11858,-,-,2.0003313019905512e-05,2.0000000000000005e-05,5,-
fark,y exact,2.0000000000000005e-05,1803.061190366745,7182.815346789081,True,-,11859,7464.0,-,2.000122044764714e-05,2.0000000000000005e-05,-,-
fark,z exact,2.0000000000000005e-05,1801.9639761447906,7176.659182351781,True,-,11858,3863.0,-,2.0003313019905512e-05,2.0000000000000005e-05,-,-
comics,global,2.0000000000000005e-05,49.7128,-,-,-,13144,-,-,2.00074e-05,-,-,-
comics,local,2.0000000000000005e-05,119.834,-,-,-,15875,-,-,2.02617e-05,-,-,-
fark,y form,2.1000000000000006e-05,1.716902494430542,3.3543915438931435,False,-,15863,-,-,2.5586418975394426e-05,2.1000000000000006e-05,1,-
fark,z form,2.1000000000000006e-05,1.7164793014526367,3.9517984020058066,False,-,15875,-,-,2.6108131714047836e-05,2.1000000000000006e-05,1,-
fark,y form,2.1000000000000006e-05,3.915872812271118,9.294000671012327,False,-,13074,-,-,2.1000035915654408e-05,2.1000000000000006e-05,2,-
fark,z form,2.1000000000000006e-05,4.435593605041504,11.355506012914702,False,-,12599,-,-,2.1010666441374112e-05,2.1000000000000006e-05,2,-
fark,y form,2.1000000000000006e-05,7.058151006698608,18.87637021089904,False,-,13074,-,-,2.1000035915654408e-05,2.1000000000000006e-05,3,-
fark,z form,2.1000000000000006e-05,7.245810031890869,19.048133803065866,False,-,12599,-,-,2.1010666441374112e-05,2.1000000000000006e-05,3,-
fark,y form,2.1000000000000006e-05,13.419312000274658,41.41723633790389,False,-,13074,-,-,2.1000035915654408e-05,2.1000000000000006e-05,4,-
fark,z form,2.1000000000000006e-05,13.823941469192505,41.92442552396096,False,-,12599,-,-,2.1010666441374112e-05,2.1000000000000006e-05,4,-
fark,y form,2.1000000000000006e-05,13.567448377609253,39.10009940620512,False,-,13074,-,-,2.1000035915654408e-05,2.1000000000000006e-05,5,-
fark,z form,2.1000000000000006e-05,16.81809115409851,50.32432125904597,False,-,12599,-,-,2.1010666441374112e-05,2.1000000000000006e-05,5,-
fark,y exact,2.1000000000000006e-05,1803.0379140377045,7182.510181776015,True,-,12599,7897.0,-,2.1006109999434225e-05,2.1000000000000006e-05,-,-
fark,z exact,2.1000000000000006e-05,1801.9528160095215,7176.577238189988,True,-,12593,4857.0,-,2.100251240619526e-05,2.1000000000000006e-05,-,-
comics,global,2.1000000000000006e-05,74.8456,-,-,-,13711,-,-,2.10037e-05,-,-,-
comics,local,2.1000000000000006e-05,-,-,-,-,-,-,-,-,-,-,parse error
fark,y form,2.2000000000000006e-05,1.7089250087738037,3.3330279730726033,False,-,15863,-,-,2.5586418975394426e-05,2.2000000000000006e-05,1,-
fark,z form,2.2000000000000006e-05,1.710946798324585,3.9635500819422305,False,-,15875,-,-,2.6108131714047836e-05,2.2000000000000006e-05,1,-
fark,y form,2.2000000000000006e-05,3.878035306930542,9.129181210882962,False,-,13776,-,-,2.2000618377673075e-05,2.2000000000000006e-05,2,-
fark,z form,2.2000000000000006e-05,3.9411330223083496,9.27726457780227,False,-,13301,-,-,2.2011755410082658e-05,2.2000000000000006e-05,2,-
fark,y form,2.2000000000000006e-05,7.212457895278931,19.524127159034833,False,-,13776,-,-,2.2000618377673075e-05,2.2000000000000006e-05,3,-
fark,z form,2.2000000000000006e-05,7.856626987457275,21.49331545899622,False,-,13301,-,-,2.2011755410082658e-05,2.2000000000000006e-05,3,-
fark,y form,2.2000000000000006e-05,11.587829828262329,34.16206997190602,False,-,13776,-,-,2.2000618377673075e-05,2.2000000000000006e-05,4,-
fark,z form,2.2000000000000006e-05,13.132115602493286,39.08245759899728,False,-,13301,-,-,2.2011755410082658e-05,2.2000000000000006e-05,4,-
fark,y form,2.2000000000000006e-05,12.2544105052948,33.93949423194863,False,-,13776,-,-,2.2000618377673075e-05,2.2000000000000006e-05,5,-
fark,z form,2.2000000000000006e-05,14.956099510192871,42.89237565686926,False,-,13301,-,-,2.2011755410082658e-05,2.2000000000000006e-05,5,-
fark,y exact,2.2000000000000006e-05,1803.0084872245789,7182.771104722982,True,-,13300,8229.0,-,2.2002795303218583e-05,2.2000000000000006e-05,-,-
fark,z exact,2.2000000000000006e-05,1813.9672315120697,7224.569590582047,True,-,13295,5176.0,-,2.2003212862002834e-05,2.2000000000000006e-05,-,-
comics,global,2.2000000000000006e-05,119.606,-,-,-,14329,-,-,2.20014e-05,-,-,-
comics,local,2.2000000000000006e-05,-,-,-,-,-,-,-,-,-,-,parse error
fark,y form,2.3000000000000007e-05,2.967052936553955,8.323907273821533,False,-,15863,-,-,2.5586418975394426e-05,2.3000000000000007e-05,1,-
fark,z form,2.3000000000000007e-05,1.9222280979156494,4.7626889809034765,False,-,15875,-,-,2.6108131714047836e-05,2.3000000000000007e-05,1,-
fark,y form,2.3000000000000007e-05,3.732377529144287,8.514623511116952,False,-,14445,-,-,2.3002651294727447e-05,2.3000000000000007e-05,2,-
fark,z form,2.3000000000000007e-05,3.4809927940368652,7.52237867214717,False,-,13964,-,-,2.300098745215255e-05,2.3000000000000007e-05,2,-
fark,y form,2.3000000000000007e-05,6.231332302093506,15.633409830043092,False,-,14445,-,-,2.3002651294727447e-05,2.3000000000000007e-05,3,-
fark,z form,2.3000000000000007e-05,7.266589403152466,19.115551482886076,False,-,13964,-,-,2.300098745215255e-05,2.3000000000000007e-05,3,-
fark,y form,2.3000000000000007e-05,11.292190790176392,32.88817197014578,False,-,14445,-,-,2.3002651294727447e-05,2.3000000000000007e-05,4,-
fark,z form,2.3000000000000007e-05,9.99151062965393,26.484909754944965,False,-,13964,-,-,2.300098745215255e-05,2.3000000000000007e-05,4,-
fark,y form,2.3000000000000007e-05,11.927652359008789,32.53147618798539,False,-,14445,-,-,2.3002651294727447e-05,2.3000000000000007e-05,5,-
fark,z form,2.3000000000000007e-05,15.39359426498413,44.61865689908154,False,-,13964,-,-,2.300098745215255e-05,2.3000000000000007e-05,5,-
fark,y exact,2.3000000000000007e-05,1803.0256748199463,7183.394950209884,True,-,13983,9161.0,-,2.300282904990959e-05,2.3000000000000007e-05,-,-
fark,z exact,2.3000000000000007e-05,1818.7904305458069,7243.977887160843,True,-,13963,5206.0,-,2.30009874521526e-05,2.3000000000000007e-05,-,-
comics,global,2.3000000000000007e-05,135.515,-,-,-,14940,-,-,2.30037e-05,-,-,-
comics,local,2.3000000000000007e-05,-,-,-,-,-,-,-,-,-,-,parse error
fark,y form,2.4000000000000007e-05,1.7314801216125488,3.41166056599468,False,-,15863,-,-,2.5586418975394426e-05,2.4000000000000007e-05,1,-
fark,z form,2.4000000000000007e-05,1.6461381912231445,3.695204721065238,False,-,15875,-,-,2.6108131714047836e-05,2.4000000000000007e-05,1,-
fark,y form,2.4000000000000007e-05,4.66594123840332,12.268184893066064,False,-,15089,-,-,2.4001818317623888e-05,2.4000000000000007e-05,2,-
fark,z form,2.4000000000000007e-05,3.3908329010009766,7.169540090952069,False,-,14614,-,-,2.4013968389601928e-05,2.4000000000000007e-05,2,-
fark,y form,2.4000000000000007e-05,8.279509544372559,23.78591080592014,False,-,15089,-,-,2.4001818317623888e-05,2.4000000000000007e-05,3,-
fark,z form,2.4000000000000007e-05,6.2610533237457275,15.087464950047433,False,-,14614,-,-,2.4013968389601928e-05,2.4000000000000007e-05,3,-
fark,y form,2.4000000000000007e-05,11.069279193878174,32.081720614107326,False,-,15089,-,-,2.4001818317623888e-05,2.4000000000000007e-05,4,-
fark,z form,2.4000000000000007e-05,7.422365665435791,16.261866327142343,False,-,14614,-,-,2.4013968389601928e-05,2.4000000000000007e-05,4,-
fark,y form,2.4000000000000007e-05,11.869422674179077,32.39907723898068,False,-,15089,-,-,2.4001818317623888e-05,2.4000000000000007e-05,5,-
fark,z form,2.4000000000000007e-05,11.434873342514038,28.8059459279757,False,-,14614,-,-,2.4013968389601928e-05,2.4000000000000007e-05,5,-
fark,y exact,2.4000000000000007e-05,1803.376662015915,7183.376115007093,True,-,14607,9843.0,-,2.4000083976603117e-05,2.4000000000000007e-05,-,-
fark,z exact,2.4000000000000007e-05,1802.1871345043182,7176.91047353507,True,-,14608,5610.0,-,2.4004648802165248e-05,2.4000000000000007e-05,-,-
comics,global,2.4000000000000007e-05,145.24,-,-,-,15507,-,-,2.40023e-05,-,-,-
comics,local,2.4000000000000007e-05,-,-,-,-,-,-,-,-,-,-,parse error
fark,y form,2.5000000000000008e-05,1.7215619087219238,3.3538013889919966,False,-,15863,-,-,2.5586418975394426e-05,2.5000000000000008e-05,1,-
fark,z form,2.5000000000000008e-05,1.6033062934875488,3.5128472989890724,False,-,15875,-,-,2.6108131714047836e-05,2.5000000000000008e-05,1,-
fark,y form,2.5000000000000008e-05,4.311582565307617,10.88978949491866,False,-,15578,-,-,2.5001021587288984e-05,2.5000000000000008e-05,2,-
fark,z form,2.5000000000000008e-05,3.314392566680908,6.8417964649852365,False,-,15225,-,-,2.5006812708393178e-05,2.5000000000000008e-05,2,-
fark,y form,2.5000000000000008e-05,5.485236167907715,12.642010075971484,False,-,15578,-,-,2.5001021587288984e-05,2.5000000000000008e-05,3,-
fark,z form,2.5000000000000008e-05,6.785306215286255,17.255806079832837,False,-,15225,-,-,2.5006812708393178e-05,2.5000000000000008e-05,3,-
fark,y form,2.5000000000000008e-05,8.540265083312988,21.92074980214238,False,-,15578,-,-,2.5001021587288984e-05,2.5000000000000008e-05,4,-
fark,z form,2.5000000000000008e-05,7.427419424057007,16.22590382094495,False,-,15225,-,-,2.5006812708393178e-05,2.5000000000000008e-05,4,-
fark,y form,2.5000000000000008e-05,10.001307725906372,24.861783266998827,False,-,15578,-,-,2.5001021587288984e-05,2.5000000000000008e-05,5,-
fark,z form,2.5000000000000008e-05,8.772141218185425,18.126811273861676,False,-,15225,-,-,2.5006812708393178e-05,2.5000000000000008e-05,5,-
fark,y exact,2.5000000000000008e-05,1810.773442029953,7212.112838531844,True,-,15223,10650.0,-,2.5002057307083004e-05,2.5000000000000008e-05,-,-
fark,z exact,2.5000000000000008e-05,1802.2719974517822,7177.008388604969,True,-,15224,5872.0,-,2.5006812708393175e-05,2.5000000000000008e-05,-,-
comics,global,2.5000000000000008e-05,210.958,-,-,-,15876,-,-,2.50018e-05,-,-,-
comics,local,2.5000000000000008e-05,-,-,-,-,-,-,-,-,-,-,parse error
fark,y form,2.600000000000001e-05,2.382296323776245,5.99786526709795,False,-,15869,-,-,2.6097999402193826e-05,2.600000000000001e-05,1,-
fark,z form,2.600000000000001e-05,1.5636024475097656,3.3615263979882,False,-,15875,-,-,2.6108131714047836e-05,2.600000000000001e-05,1,-
fark,y form,2.600000000000001e-05,3.4900295734405518,7.579500345047563,False,-,15821,-,-,2.600475823652354e-05,2.600000000000001e-05,2,-
fark,z form,2.600000000000001e-05,3.1460025310516357,6.119747442891821,False,-,15823,-,-,2.6018268954148504e-05,2.600000000000001e-05,2,-
fark,y form,2.600000000000001e-05,6.2345850467681885,15.56962694786489,False,-,15821,-,-,2.600475823652354e-05,2.600000000000001e-05,3,-
fark,z form,2.600000000000001e-05,4.76795506477356,9.101623245049268,False,-,15823,-,-,2.6018268954148504e-05,2.600000000000001e-05,3,-
fark,y form,2.600000000000001e-05,7.117045879364014,16.135701162042096,False,-,15821,-,-,2.600475823652354e-05,2.600000000000001e-05,4,-
fark,z form,2.600000000000001e-05,6.369312286376953,11.957010769052431,False,-,15823,-,-,2.6018268954148504e-05,2.600000000000001e-05,4,-
fark,y form,2.600000000000001e-05,9.729081392288208,23.758764649974182,False,-,15821,-,-,2.600475823652354e-05,2.600000000000001e-05,5,-
fark,z form,2.600000000000001e-05,8.216236114501953,15.825227620080113,False,-,15823,-,-,2.6018268954148504e-05,2.600000000000001e-05,5,-
fark,y exact,2.600000000000001e-05,1803.0470685958862,7180.674344312865,True,-,15815,12349.0,-,2.60003045540678e-05,2.600000000000001e-05,-,-
fark,z exact,2.600000000000001e-05,1802.2299597263336,7174.990459872875,True,-,15815,9332.0,-,2.60003045540678e-05,2.600000000000001e-05,-,-
comics,global,2.600000000000001e-05,-,-,-,-,-,-,-,-,-,-,error
comics,local,2.600000000000001e-05,-,-,-,-,-,-,-,-,-,-,parse error
